# Species	Genes	Alg.-Conn.	protein.GCA_000227135.faa	protein.GCA_000755165.faa	protein.GCA_017916335.faa	protein.GCA_017918215.faa	protein.GCA_017918225.faa
5	5	0.927	CBZ33884.1	AIN98151.1	KAG5479775.1	KAG5506070.1	KAG5502404.1
5	5	0.927	CBZ33894.1	AIN98161.1	KAG5479787.1	KAG5506082.1	KAG5502416.1
5	5	0.927	CBZ33970.1	AIN98233.1	KAG5479859.1	KAG5506154.1	KAG5502486.1
5	5	0.927	CBZ34217.1	AIN98473.1	KAG5478398.1	KAG5504709.1	KAG5501172.1
5	5	0.927	CBZ34227.1	AIN98481.1	KAG5478407.1	KAG5504718.1	KAG5501179.1
5	5	0.927	CBZ34500.1	AIN98740.1	KAG5477997.1	KAG5504001.1	KAG5500752.1
5	5	0.927	CBZ34521.1	AIN98758.1	KAG5478020.1	KAG5504024.1	KAG5500775.1
5	5	0.927	CBZ34583.1	AIN98817.1	KAG5478083.1	KAG5504086.1	KAG5500839.1
5	5	0.927	CBZ34607.1	AIN98839.1	KAG5478105.1	KAG5504109.1	KAG5500862.1
5	5	0.927	CBZ34623.1	AIN98856.1	KAG5478122.1	KAG5504126.1	KAG5500879.1
5	5	0.927	CBZ35443.1	AIN99676.1	KAG5474602.1	KAG5499766.1	KAG5498188.1
5	5	0.927	CBZ35548.1	AIN99774.1	KAG5474706.1	KAG5499869.1	KAG5498293.1
5	5	0.927	CBZ35802.1	AIO00025.1	KAG5473451.1	KAG5498950.1	KAG5497267.1
5	5	0.927	CBZ36246.1	AIO00443.1	KAG5472820.1	KAG5497986.1	KAG5496677.1
5	5	0.927	CBZ36247.1	AIO00444.1	KAG5472821.1	KAG5497987.1	KAG5496678.1
5	5	0.927	CBZ36254.1	AIO00451.1	KAG5472828.1	KAG5497994.1	KAG5496685.1
5	5	0.927	CBZ36325.1	AIO00518.1	KAG5472902.1	KAG5498072.1	KAG5496761.1
5	5	0.927	CBZ36775.1	AIO00931.1	KAG5470010.1	KAG5495331.1	KAG5494579.1
5	5	0.927	CBZ36871.1	AIO01028.1	KAG5470114.1	KAG5495438.1	KAG5494679.1
5	5	0.927	CBZ36921.1	AIO01076.1	KAG5470164.1	KAG5495488.1	KAG5494729.1
5	5	0.927	CBZ37192.1	AIO01344.1	KAG5468967.1	KAG5494231.1	KAG5493471.1
5	5	0.927	CBZ37229.1	AIO01381.1	KAG5469003.1	KAG5494272.1	KAG5493506.1
5	5	0.927	CBZ37318.1	AIO01466.1	KAG5469088.1	KAG5494358.1	KAG5493592.1
5	5	0.927	CBZ37412.1	AIO01559.1	KAG5469186.1	KAG5494452.1	KAG5493690.1
5	5	0.927	CBZ37467.1	AIO01611.1	KAG5469242.1	KAG5494510.1	KAG5493744.1
5	5	0.927	CBZ37488.1	AIN97522.1	KAG5467684.1	KAG5493022.1	KAG5491448.1
5	5	0.927	CBZ38128.1	AIO01836.1	KAG5466259.1	KAG5492097.1	KAG5491101.1
5	5	0.927	CBZ38639.1	AIO02335.1	KAG5464752.1	KAG5489332.1	KAG5488588.1
5	5	0.927	CBZ38817.1	AIO02508.1	KAG5464943.1	KAG5489526.1	KAG5488779.1
5	5	0.927	CBZ38875.1	AIO02562.1	KAG5465002.1	KAG5489583.1	KAG5488840.1
5	5	0.927	CBZ38886.1	AIO02573.1	KAG5465011.1	KAG5489593.1	KAG5488850.1
5	5	0.927	CBZ39016.1	AIO02700.1	KAG5465141.1	KAG5489721.1	KAG5488984.1
5	5	0.927	CBZ39115.1	AIO02796.1	KAG5465240.1	KAG5489822.1	KAG5489083.1
5	5	0.927	CBZ39157.1	AIO02836.1	KAG5465285.1	KAG5489868.1	KAG5489127.1
5	5	0.926	CBZ31481.1	AIN95459.1	KAG5487577.1	KAG5511978.1	KAG5507715.1
5	5	0.926	CBZ31636.1	AIN95609.1	KAG5487260.1	KAG5511781.1	KAG5507447.1
5	5	0.926	CBZ32086.1	AIN96037.1	KAG5486107.1	KAG5511099.1	KAG5506663.1
5	5	0.926	CBZ32089.1	AIN96040.1	KAG5486111.1	KAG5511103.1	KAG5506666.1
5	5	0.926	CBZ32184.1	AIN96126.1	KAG5485650.1	KAG5510708.1	KAG5506286.1
5	5	0.926	CBZ32334.1	AIN96267.1	KAG5485374.1	KAG5510433.1	KAG5505932.1
5	5	0.926	CBZ32670.1	AIN96593.1	KAG5483683.1	KAG5509668.1	KAG5505056.1
5	5	0.926	CBZ32682.1	AIN96604.1	KAG5483695.1	KAG5509680.1	KAG5505068.1
5	5	0.926	CBZ33159.1	AIN97043.1	KAG5481781.1	KAG5508463.1	KAG5503750.1
5	5	0.926	CBZ33217.1	AIN97098.1	KAG5481832.1	KAG5508527.1	KAG5503803.1
5	5	0.926	CBZ33364.1	AIN97238.1	KAG5481348.1	KAG5508018.1	KAG5503633.1
5	5	0.926	CBZ33442.1	AIN97314.1	KAG5481423.1	KAG5508092.1	KAG5503709.1
5	5	0.926	CBZ33660.1	AIN97940.1	KAG5480334.1	KAG5506722.1	KAG5502577.1
5	5	0.926	CBZ33734.1	AIN98008.1	KAG5480407.1	KAG5506793.1	KAG5502652.1
5	5	0.926	CBZ34254.1	AIN98509.1	KAG5478436.1	KAG5504747.1	KAG5501208.1
5	5	0.926	CBZ34307.1	AIN98559.1	KAG5478493.1	KAG5504802.1	KAG5501269.1
5	5	0.926	CBZ34559.1	AIN98793.1	KAG5478059.1	KAG5504062.1	KAG5500815.1
5	5	0.926	CBZ34775.1	AIN99007.1	KAG5477276.1	KAG5503290.1	KAG5500215.1
5	5	0.926	CBZ34786.1	AIN99019.1	KAG5477288.1	KAG5503302.1	KAG5500227.1
5	5	0.926	CBZ34850.1	AIN99083.1	KAG5477351.1	KAG5503362.1	KAG5500289.1
5	5	0.926	CBZ34967.1	AIN99195.1	KAG5476109.1	KAG5502134.1	KAG5499526.1
5	5	0.926	CBZ35131.1	AIN99352.1	KAG5476270.1	KAG5502295.1	KAG5499693.1
5	5	0.926	CBZ35158.1	AIN99377.1	KAG5476297.1	KAG5502326.1	KAG5499721.1
5	5	0.926	CBZ35197.1	AIN99416.1	KAG5475527.1	KAG5500921.1	KAG5499186.1
5	5	0.926	CBZ35271.1	AIN99504.1	KAG5475615.1	KAG5501007.1	KAG5499272.1
5	5	0.926	CBZ35515.1	AIN99742.1	KAG5474672.1	KAG5499835.1	KAG5498258.1
5	5	0.926	CBZ35710.1	AIN99934.1	KAG5474876.1	KAG5500040.1	KAG5498458.1
5	5	0.926	CBZ35729.1	AIN99954.1	KAG5473383.1	KAG5498883.1	KAG5497198.1
5	5	0.926	CBZ35796.1	AIO00019.1	KAG5473444.1	KAG5498943.1	KAG5497260.1
5	5	0.926	CBZ35814.1	AIO00040.1	KAG5473466.1	KAG5498965.1	KAG5497281.1
5	5	0.926	CBZ35909.1	AIO00124.1	KAG5473553.1	KAG5499048.1	KAG5497368.1
5	5	0.926	CBZ35947.1	AIO00160.1	KAG5473586.1	KAG5499080.1	KAG5497402.1
5	5	0.926	CBZ35966.1	AIO00179.1	KAG5473605.1	KAG5499098.1	KAG5497421.1
5	5	0.926	CBZ36076.1	AIO00289.1	KAG5472653.1	KAG5497821.1	KAG5496517.1
5	5	0.926	CBZ36203.1	AIO00404.1	KAG5472778.1	KAG5497944.1	KAG5496635.1
5	5	0.926	CBZ36235.1	AIO00432.1	KAG5472809.1	KAG5497974.1	KAG5496666.1
5	5	0.926	CBZ36308.1	AIO00503.1	KAG5472881.1	KAG5498049.1	KAG5496737.1
5	5	0.926	CBZ36416.1	AIO00607.1	KAG5471559.1	KAG5496853.1	KAG5495733.1
5	5	0.926	CBZ36441.1	AIO00626.1	KAG5471576.1	KAG5496875.1	KAG5495755.1
5	5	0.926	CBZ36747.1	AIO00904.1	KAG5469984.1	KAG5495305.1	KAG5494553.1
5	5	0.926	CBZ36801.1	AIO00958.1	KAG5470036.1	KAG5495365.1	KAG5494604.1
5	5	0.926	CBZ36874.1	AIO01031.1	KAG5470117.1	KAG5495441.1	KAG5494682.1
5	5	0.926	CBZ36970.1	AIO01124.1	KAG5470217.1	KAG5495539.1	KAG5494782.1
5	5	0.926	CBZ37667.1	AIN97675.1	KAG5467853.1	KAG5493185.1	KAG5491634.1
5	5	0.926	CBZ37678.1	AIN97686.1	KAG5467864.1	KAG5493198.1	KAG5491645.1
5	5	0.926	CBZ37815.1	AIN97826.1	KAG5467999.1	KAG5493332.1	KAG5491785.1
5	5	0.926	CBZ37903.1	AIN97915.1	KAG5468089.1	KAG5493419.1	KAG5491876.1
5	5	0.926	CBZ38165.1	AIO01872.1	KAG5466297.1	KAG5492135.1	KAG5491139.1
5	5	0.926	CBZ38549.1	AIO02244.1	KAG5464665.1	KAG5489248.1	KAG5488502.1
5	5	0.926	CBZ39017.1	AIO02701.1	KAG5465142.1	KAG5489722.1	KAG5488985.1
5	5	0.926	CBZ39068.1	AIO02751.1	KAG5465192.1	KAG5489772.1	KAG5489035.1
5	5	0.925	CBZ31117.1	AIN95131.1	KAG5488250.1	KAG5512526.1	KAG5508648.1
5	5	0.925	CBZ31459.1	AIN95437.1	KAG5487898.1	KAG5512258.1	KAG5507957.1
5	5	0.925	CBZ31951.1	AIN95909.1	KAG5486502.1	KAG5511354.1	KAG5506960.1
5	5	0.925	CBZ32310.1	AIN96243.1	KAG5485345.1	KAG5510408.1	KAG5505910.1
5	5	0.925	CBZ32499.1	AIN96429.1	KAG5484923.1	KAG5510281.1	KAG5505639.1
5	5	0.925	CBZ32515.1	AIN96445.1	KAG5484289.1	KAG5509917.1	KAG5505220.1
5	5	0.925	CBZ33043.1	AIN96935.1	KAG5482343.1	KAG5508935.1	KAG5504200.1
5	5	0.925	CBZ33073.1	AIN96963.1	KAG5482375.1	KAG5508965.1	KAG5504232.1
5	5	0.925	CBZ33157.1	AIN97041.1	KAG5481779.1	KAG5508461.1	KAG5503748.1
5	5	0.925	CBZ33405.1	AIN97280.1	KAG5481389.1	KAG5508058.1	KAG5503675.1
5	5	0.925	CBZ33418.1	AIN97292.1	KAG5481402.1	KAG5508073.1	KAG5503688.1
5	5	0.925	CBZ33465.1	AIN97334.1	KAG5481446.1	KAG5508115.1	KAG5503732.1
5	5	0.925	CBZ33629.1	AIN97489.1	KAG5480966.1	KAG5507395.1	KAG5503138.1
5	5	0.925	CBZ33695.1	AIN97972.1	KAG5480368.1	KAG5506755.1	KAG5502611.1
5	5	0.925	CBZ33712.1	AIN97988.1	KAG5480385.1	KAG5506772.1	KAG5502628.1
5	5	0.925	CBZ34048.1	AIN98310.1	KAG5479173.1	KAG5505381.1	KAG5501603.1
5	5	0.925	CBZ34596.1	AIN98830.1	KAG5478095.1	KAG5504099.1	KAG5500852.1
5	5	0.925	CBZ34910.1	AIN99136.1	KAG5476049.1	KAG5502076.1	KAG5499462.1
5	5	0.925	CBZ35323.1	AIN99553.1	KAG5475668.1	KAG5501058.1	KAG5499324.1
5	5	0.925	CBZ35481.1	AIN99707.1	KAG5474637.1	KAG5499799.1	KAG5498223.1
5	5	0.925	CBZ35496.1	AIN99722.1	KAG5474652.1	KAG5499814.1	KAG5498238.1
5	5	0.925	CBZ35709.1	AIN99933.1	KAG5474875.1	KAG5500039.1	KAG5498457.1
5	5	0.925	CBZ35786.1	AIO00010.1	KAG5473436.1	KAG5498935.1	KAG5497252.1
5	5	0.925	CBZ36271.1	AIO00467.1	KAG5472843.1	KAG5498012.1	KAG5496701.1
5	5	0.925	CBZ36406.1	AIO00597.1	KAG5471548.1	KAG5496843.1	KAG5495722.1
5	5	0.925	CBZ36597.1	AIO00771.1	KAG5471744.1	KAG5497014.1	KAG5495924.1
5	5	0.925	CBZ36765.1	AIO00921.1	KAG5470002.1	KAG5495322.1	KAG5494571.1
5	5	0.925	CBZ36912.1	AIO01067.1	KAG5470155.1	KAG5495479.1	KAG5494720.1
5	5	0.925	CBZ36964.1	AIO01117.1	KAG5470211.1	KAG5495533.1	KAG5494776.1
5	5	0.925	CBZ37170.1	AIO01324.1	KAG5468944.1	KAG5494207.1	KAG5493451.1
5	5	0.925	CBZ37189.1	AIO01341.1	KAG5468964.1	KAG5494228.1	KAG5493468.1
5	5	0.925	CBZ37265.1	AIO01414.1	KAG5469036.1	KAG5494306.1	KAG5493539.1
5	5	0.925	CBZ37438.1	AIO01585.1	KAG5469213.1	KAG5494478.1	KAG5493717.1
5	5	0.925	CBZ37585.1	AIN97592.1	KAG5467777.1	KAG5493112.1	KAG5491540.1
5	5	0.925	CBZ38172.1	AIO01878.1	KAG5466304.1	KAG5492141.1	KAG5491146.1
5	5	0.925	CBZ38323.1	AIO02028.1	KAG5466469.1	KAG5492303.1	KAG5491323.1
5	5	0.925	CBZ38995.1	AIO02679.1	KAG5465120.1	KAG5489702.1	KAG5488964.1
5	5	0.925	CBZ39139.1	AIO02819.1	KAG5465265.1	KAG5489848.1	KAG5489108.1
5	5	0.924	CBZ32675.1	AIN96598.1	KAG5483688.1	KAG5509673.1	KAG5505061.1
5	5	0.924	CBZ33314.1	AIN97188.1	KAG5481299.1	KAG5507969.1	KAG5503584.1
5	5	0.924	CBZ33464.1	AIN97333.1	KAG5481445.1	KAG5508114.1	KAG5503731.1
5	5	0.924	CBZ33499.1	AIN97367.1	KAG5480842.1	KAG5507276.1	KAG5503012.1
5	5	0.924	CBZ33637.1	AIN97918.1	KAG5480308.1	KAG5506697.1	KAG5502553.1
5	5	0.924	CBZ34062.1	AIN98323.1	KAG5479186.1	KAG5505393.1	KAG5501615.1
5	5	0.924	CBZ34750.1	AIN98982.1	KAG5477251.1	KAG5503267.1	KAG5500190.1
5	5	0.924	CBZ34837.1	AIN99070.1	KAG5477338.1	KAG5503349.1	KAG5500276.1
5	5	0.924	CBZ34841.1	AIN99074.1	KAG5477342.1	KAG5503353.1	KAG5500280.1
5	5	0.924	CBZ34918.1	AIN99144.1	KAG5476057.1	KAG5502084.1	KAG5499470.1
5	5	0.924	CBZ36015.1	AIO00227.1	KAG5473653.1	KAG5499143.1	KAG5497468.1
5	5	0.924	CBZ36137.1	AIO00347.1	KAG5472714.1	KAG5497880.1	KAG5496574.1
5	5	0.924	CBZ36155.1	AIO00363.1	KAG5472732.1	KAG5497898.1	KAG5496592.1
5	5	0.924	CBZ36183.1	AIO00385.1	KAG5472758.1	KAG5497924.1	KAG5496616.1
5	5	0.924	CBZ36375.1	AIO00568.1	KAG5472954.1	KAG5498123.1	KAG5496813.1
5	5	0.924	CBZ36408.1	AIO00599.1	KAG5471550.1	KAG5496845.1	KAG5495724.1
5	5	0.924	CBZ36755.1	AIO00912.1	KAG5469992.1	KAG5495313.1	KAG5494561.1
5	5	0.924	CBZ36848.1	AIO01004.1	KAG5470089.1	KAG5495413.1	KAG5494654.1
5	5	0.924	CBZ36882.1	AIO01039.1	KAG5470125.1	KAG5495449.1	KAG5494690.1
5	5	0.924	CBZ37131.1	AIO01282.1	KAG5470381.1	KAG5495705.1	KAG5494948.1
5	5	0.924	CBZ37217.1	AIO01369.1	KAG5468991.1	KAG5494255.1	KAG5493495.1
5	5	0.924	CBZ37360.1	AIO01507.1	KAG5469134.1	KAG5494404.1	KAG5493637.1
5	5	0.924	CBZ37699.1	AIN97707.1	KAG5467885.1	KAG5493219.1	KAG5491666.1
5	5	0.924	CBZ37707.1	AIN97715.1	KAG5467893.1	KAG5493227.1	KAG5491674.1
5	5	0.924	CBZ37719.1	AIN97727.1	KAG5467903.1	KAG5493237.1	KAG5491685.1
5	5	0.924	CBZ37722.1	AIN97730.1	KAG5467905.1	KAG5493239.1	KAG5491687.1
5	5	0.924	CBZ37747.1	AIN97752.1	KAG5467928.1	KAG5493262.1	KAG5491711.1
5	5	0.924	CBZ38053.1	AIO01760.1	KAG5466176.1	KAG5492014.1	KAG5491020.1
5	5	0.924	CBZ38199.1	AIO01906.1	KAG5466334.1	KAG5492172.1	KAG5491174.1
5	5	0.924	CBZ38200.1	AIO01907.1	KAG5466335.1	KAG5492173.1	KAG5491175.1
5	5	0.924	CBZ38334.1	AIO02037.1	KAG5466480.1	KAG5492314.1	KAG5491336.1
5	5	0.924	CBZ38719.1	AIO02411.1	KAG5464841.1	KAG5489420.1	KAG5488674.1
5	5	0.924	CBZ38767.1	AIO02458.1	KAG5464891.1	KAG5489471.1	KAG5488726.1
5	5	0.924	CBZ38826.1	AIO02516.1	KAG5464952.1	KAG5489534.1	KAG5488788.1
5	5	0.924	CBZ38849.1	AIO02538.1	KAG5464976.1	KAG5489558.1	KAG5488812.1
5	5	0.924	CBZ39018.1	AIO02702.1	KAG5465143.1	KAG5489723.1	KAG5488986.1
5	5	0.924	CBZ39141.1	AIO02821.1	KAG5465267.1	KAG5489850.1	KAG5489110.1
5	5	0.924	CBZ39162.1	AIO02841.1	KAG5465290.1	KAG5489873.1	KAG5489132.1
5	5	0.923	CBZ31177.1	AIN95186.1	KAG5488158.1	KAG5512438.1	KAG5508380.1
5	5	0.923	CBZ31264.1	AIN95257.1	KAG5487997.1	KAG5512355.1	KAG5508301.1
5	5	0.923	CBZ31340.1	AIN95329.1	KAG5487772.1	KAG5512143.1	KAG5507820.1
5	5	0.923	CBZ31497.1	AIN95474.1	KAG5487593.1	KAG5511993.1	KAG5507732.1
5	5	0.923	CBZ31499.1	AIN95476.1	KAG5487595.1	KAG5511995.1	KAG5507734.1
5	5	0.923	CBZ31694.1	AIN95664.1	KAG5487326.1	KAG5511844.1	KAG5507511.1
5	5	0.923	CBZ31946.1	AIN95904.1	KAG5486496.1	KAG5511348.1	KAG5506953.1
5	5	0.923	CBZ31992.1	AIN95952.1	KAG5486019.1	KAG5511016.1	KAG5506574.1
5	5	0.923	CBZ32040.1	AIN95991.1	KAG5486060.1	KAG5511054.1	KAG5506617.1
5	5	0.923	CBZ32176.1	AIN96118.1	KAG5485642.1	KAG5510700.1	KAG5506277.1
5	5	0.923	CBZ32247.1	AIN96181.1	KAG5485712.1	KAG5510768.1	KAG5506349.1
5	5	0.923	CBZ32312.1	AIN96256.1	KAG5485361.1	KAG5510423.1	KAG5505927.1
5	5	0.923	CBZ32479.1	AIN96417.1	KAG5484911.1	KAG5510269.1	KAG5505627.1
5	5	0.923	CBZ32566.1	AIN96496.1	KAG5484344.1	KAG5509969.1	KAG5505273.1
5	5	0.923	CBZ32602.1	AIN96529.1	KAG5484377.1	KAG5510004.1	KAG5505307.1
5	5	0.923	CBZ32695.1	AIN96616.1	KAG5483710.1	KAG5509695.1	KAG5505083.1
5	5	0.923	CBZ33296.1	AIN97171.1	KAG5481907.1	KAG5508603.1	KAG5503879.1
5	5	0.923	CBZ33860.1	AIN98127.1	KAG5479752.1	KAG5506047.1	KAG5502380.1
5	5	0.923	CBZ34063.1	AIN98324.1	KAG5479187.1	KAG5505394.1	KAG5501616.1
5	5	0.923	CBZ34072.1	AIN98332.1	KAG5479195.1	KAG5505403.1	KAG5501625.1
5	5	0.923	CBZ34173.1	AIN98430.1	KAG5479298.1	KAG5505511.1	KAG5501743.1
5	5	0.923	CBZ34334.1	AIN98584.1	KAG5478534.1	KAG5504830.1	KAG5501299.1
5	5	0.923	CBZ34352.1	AIN98601.1	KAG5478554.1	KAG5504849.1	KAG5501319.1
5	5	0.923	CBZ34530.1	AIN98767.1	KAG5478030.1	KAG5504034.1	KAG5500785.1
5	5	0.923	CBZ34595.1	AIN98829.1	KAG5478094.1	KAG5504098.1	KAG5500851.1
5	5	0.923	CBZ34597.1	AIN98831.1	KAG5478096.1	KAG5504100.1	KAG5500853.1
5	5	0.923	CBZ34638.1	AIN98874.1	KAG5477131.1	KAG5503152.1	KAG5500069.1
5	5	0.923	CBZ34851.1	AIN99084.1	KAG5477352.1	KAG5503363.1	KAG5500290.1
5	5	0.923	CBZ34901.1	AIN99128.1	KAG5476040.1	KAG5502065.1	KAG5499452.1
5	5	0.923	CBZ35461.1	AIN99688.1	KAG5474617.1	KAG5499779.1	KAG5498202.1
5	5	0.923	CBZ35513.1	AIN99739.1	KAG5474670.1	KAG5499833.1	KAG5498256.1
5	5	0.923	CBZ36027.1	AIO00241.1	KAG5472600.1	KAG5497769.1	KAG5496466.1
5	5	0.923	CBZ36425.1	AIO00616.1	KAG5471568.1	KAG5496863.1	KAG5495743.1
5	5	0.923	CBZ36620.1	AIO00788.1	KAG5471769.1	KAG5497038.1	KAG5495953.1
5	5	0.923	CBZ36682.1	AIO00845.1	KAG5471826.1	KAG5497133.1	KAG5496014.1
5	5	0.923	CBZ36935.1	AIO01088.1	KAG5470180.1	KAG5495503.1	KAG5494745.1
5	5	0.923	CBZ37036.1	AIO01192.1	KAG5470283.1	KAG5495605.1	KAG5494849.1
5	5	0.923	CBZ37062.1	AIO01216.1	KAG5470313.1	KAG5495634.1	KAG5494877.1
5	5	0.923	CBZ37345.1	AIO01491.1	KAG5469116.1	KAG5494386.1	KAG5493620.1
5	5	0.923	CBZ38203.1	AIO01910.1	KAG5466338.1	KAG5492176.1	KAG5491178.1
5	5	0.923	CBZ38236.1	AIO01941.1	KAG5466372.1	KAG5492209.1	KAG5491216.1
5	5	0.923	CBZ38460.1	AIO02159.1	KAG5464579.1	KAG5489166.1	KAG5488417.1
5	5	0.923	CBZ38687.1	AIO02380.1	KAG5464807.1	KAG5489385.1	KAG5488639.1
5	5	0.923	CBZ38703.1	AIO02395.1	KAG5464826.1	KAG5489404.1	KAG5488658.1
5	5	0.923	CBZ38985.1	AIO02669.1	KAG5465110.1	KAG5489692.1	KAG5488952.1
5	5	0.923	CBZ39032.1	AIO02715.1	KAG5465155.1	KAG5489736.1	KAG5488999.1
5	5	0.923	CBZ39046.1	AIO02728.1	KAG5465168.1	KAG5489749.1	KAG5489012.1
5	5	0.923	CBZ39071.1	AIO02754.1	KAG5465196.1	KAG5489776.1	KAG5489039.1
5	5	0.923	CBZ39136.1	AIO02817.1	KAG5465261.1	KAG5489844.1	KAG5489104.1
5	5	0.923	CBZ39149.1	AIO02829.1	KAG5465276.1	KAG5489859.1	KAG5489118.1
5	5	0.922	CBZ31246.1	AIN95239.1	KAG5487979.1	KAG5512337.1	KAG5508283.1
5	5	0.922	CBZ32258.1	AIN96191.1	KAG5485723.1	KAG5510779.1	KAG5506361.1
5	5	0.922	CBZ32405.1	AIN96335.1	KAG5484826.1	KAG5510183.1	KAG5505543.1
5	5	0.922	CBZ32617.1	AIN96543.1	KAG5484393.1	KAG5510019.1	KAG5505322.1
5	5	0.922	CBZ32735.1	AIN96650.1	KAG5483744.1	KAG5509728.1	KAG5505121.1
5	5	0.922	CBZ32863.1	AIN96767.1	KAG5483002.1	KAG5509222.1	KAG5504563.1
5	5	0.922	CBZ33144.1	AIN97029.1	KAG5482438.1	KAG5509023.1	KAG5504306.1
5	5	0.922	CBZ33309.1	AIN97184.1	KAG5481294.1	KAG5507964.1	KAG5503579.1
5	5	0.922	CBZ33752.1	AIN98024.1	KAG5480424.1	KAG5506811.1	KAG5502670.1
5	5	0.922	CBZ33792.1	AIN98062.1	KAG5480474.1	KAG5506831.1	KAG5502718.1
5	5	0.922	CBZ33878.1	AIN98144.1	KAG5479770.1	KAG5506065.1	KAG5502399.1
5	5	0.922	CBZ34015.1	AIN98275.1	KAG5479903.1	KAG5506198.1	KAG5502529.1
5	5	0.922	CBZ34181.1	AIN98438.1	KAG5479306.1	KAG5505519.1	KAG5501749.1
5	5	0.922	CBZ34418.1	AIN98664.1	KAG5477921.1	KAG5503923.1	KAG5500674.1
5	5	0.922	CBZ34490.1	AIN98730.1	KAG5477988.1	KAG5503992.1	KAG5500743.1
5	5	0.922	CBZ34870.1	AIN99102.1	KAG5477371.1	KAG5503381.1	KAG5500309.1
5	5	0.922	CBZ35157.1	AIN99376.1	KAG5476296.1	KAG5502325.1	KAG5499720.1
5	5	0.922	CBZ35220.1	AIN99457.1	KAG5475565.1	KAG5500956.1	KAG5499223.1
5	5	0.922	CBZ35322.1	AIN99552.1	KAG5475667.1	KAG5501057.1	KAG5499323.1
5	5	0.922	CBZ35458.1	AIN99685.1	KAG5474614.1	KAG5499776.1	KAG5498199.1
5	5	0.922	CBZ35726.1	AIN99951.1	KAG5473380.1	KAG5498880.1	KAG5497195.1
5	5	0.922	CBZ35985.1	AIO00197.1	KAG5473623.1	KAG5499115.1	KAG5497439.1
5	5	0.922	CBZ36018.1	AIO00230.1	KAG5473656.1	KAG5499146.1	KAG5497471.1
5	5	0.922	CBZ36081.1	AIO00294.1	KAG5472658.1	KAG5497826.1	KAG5496522.1
5	5	0.922	CBZ36188.1	AIO00390.1	KAG5472763.1	KAG5497929.1	KAG5496620.1
5	5	0.922	CBZ36395.1	AIO00586.1	KAG5472974.1	KAG5498141.1	KAG5496831.1
5	5	0.922	CBZ36751.1	AIO00908.1	KAG5469988.1	KAG5495309.1	KAG5494557.1
5	5	0.922	CBZ36913.1	AIO01068.1	KAG5470156.1	KAG5495480.1	KAG5494721.1
5	5	0.922	CBZ37254.1	AIO01404.1	KAG5469027.1	KAG5494297.1	KAG5493530.1
5	5	0.922	CBZ37353.1	AIO01500.1	KAG5469125.1	KAG5494395.1	KAG5493629.1
5	5	0.922	CBZ37501.1	AIN97509.1	KAG5467696.1	KAG5493038.1	KAG5491464.1
5	5	0.922	CBZ37847.1	AIN97858.1	KAG5468031.1	KAG5493362.1	KAG5491817.1
5	5	0.922	CBZ37878.1	AIN97889.1	KAG5468062.1	KAG5493394.1	KAG5491849.1
5	5	0.922	CBZ37923.1	AIO01638.1	KAG5466054.1	KAG5491892.1	KAG5490893.1
5	5	0.922	CBZ38151.1	AIO01859.1	KAG5466283.1	KAG5492121.1	KAG5491125.1
5	5	0.922	CBZ38227.1	AIO01933.1	KAG5466362.1	KAG5492199.1	KAG5491205.1
5	5	0.922	CBZ38245.1	AIO01950.1	KAG5466381.1	KAG5492218.1	KAG5491225.1
5	5	0.922	CBZ38363.1	AIO02065.1	KAG5466510.1	KAG5492344.1	KAG5491365.1
5	5	0.922	CBZ38370.1	AIO02072.1	KAG5466517.1	KAG5492351.1	KAG5491372.1
5	5	0.922	CBZ38427.1	AIO02134.1	KAG5466585.1	KAG5492416.1	KAG5491436.1
5	5	0.922	CBZ38756.1	AIO02447.1	KAG5464879.1	KAG5489460.1	KAG5488714.1
5	5	0.922	CBZ38787.1	AIO02478.1	KAG5464912.1	KAG5489493.1	KAG5488747.1
5	5	0.922	CBZ38810.1	AIO02501.1	KAG5464936.1	KAG5489519.1	KAG5488772.1
5	5	0.922	CBZ38825.1	AIO02515.1	KAG5464951.1	KAG5489533.1	KAG5488787.1
5	5	0.922	CBZ38918.1	AIO02602.1	KAG5465041.1	KAG5489625.1	KAG5488882.1
5	5	0.922	CBZ39025.1	AIO02708.1	KAG5465148.1	KAG5489729.1	KAG5488992.1
5	5	0.921	CBZ31942.1	AIN95900.1	KAG5486492.1	KAG5511344.1	KAG5506949.1
5	5	0.921	CBZ31957.1	AIN95916.1	KAG5486506.1	KAG5511360.1	KAG5506966.1
5	5	0.921	CBZ32522.1	AIN96452.1	KAG5484297.1	KAG5509923.1	KAG5505228.1
5	5	0.921	CBZ32986.1	AIN96882.1	KAG5482282.1	KAG5508877.1	KAG5504139.1
5	5	0.921	CBZ33016.1	AIN96910.1	KAG5482317.1	KAG5508909.1	KAG5504172.1
5	5	0.921	CBZ33709.1	AIN97985.1	KAG5480382.1	KAG5506769.1	KAG5502625.1
5	5	0.921	CBZ33837.1	AIN98105.1	KAG5479724.1	KAG5506021.1	KAG5502352.1
5	5	0.921	CBZ33850.1	AIN98117.1	KAG5479742.1	KAG5506037.1	KAG5502370.1
5	5	0.921	CBZ33854.1	AIN98121.1	KAG5479746.1	KAG5506041.1	KAG5502374.1
5	5	0.921	CBZ34020.1	AIN98280.1	KAG5479908.1	KAG5506203.1	KAG5502534.1
