# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	591222	591602	-			KAG5504670.1	hypothetical protein			JIQ42_06512	381		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	591222	591602	-	KAG5504670.1			hypothetical protein			JIQ42_06512	381	126	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	594252	597023	-							JIQ42_06513	2772		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	594252	597023	-			KAG5504671.1	hypothetical protein			JIQ42_06513	2772		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	594252	597023	-	KAG5504671.1			hypothetical protein			JIQ42_06513	2772	923	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	599841	602663	-							JIQ42_06514	2823		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	599841	602663	-			KAG5504672.1	hypothetical protein			JIQ42_06514	2823		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	599841	602663	-	KAG5504672.1			hypothetical protein			JIQ42_06514	2823	940	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	603916	605826	-							JIQ42_06515	1911		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	603916	605826	-			KAG5504673.1	hypothetical protein			JIQ42_06515	1911		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	603916	605826	-	KAG5504673.1			hypothetical protein			JIQ42_06515	1911	636	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	606609	607481	-							JIQ42_06516	873		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	606609	607481	-			KAG5504674.1	hypothetical protein			JIQ42_06516	873		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	606609	607481	-	KAG5504674.1			hypothetical protein			JIQ42_06516	873	290	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	608204	608800	-							JIQ42_06517	597		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	608204	608800	-			KAG5504675.1	hypothetical protein			JIQ42_06517	597		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	608204	608800	-	KAG5504675.1			hypothetical protein			JIQ42_06517	597	198	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	609901	610278	-							JIQ42_06518	378		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	609901	610278	-			KAG5504676.1	hypothetical protein			JIQ42_06518	378		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	609901	610278	-	KAG5504676.1			hypothetical protein			JIQ42_06518	378	125	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	610662	611720	-							JIQ42_06519	1059		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	610662	611720	-			KAG5504677.1	hypothetical protein			JIQ42_06519	1059		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	610662	611720	-	KAG5504677.1			hypothetical protein			JIQ42_06519	1059	352	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	612346	614954	-							JIQ42_06520	2609		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	612346	614954	-			KAG5504678.1	hypothetical protein			JIQ42_06520	1524		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	612346	614954	-	KAG5504678.1			hypothetical protein			JIQ42_06520	1524	507	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	615524	616684	-							JIQ42_06521	1161		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	615524	616684	-			KAG5504679.1	hypothetical protein			JIQ42_06521	1161		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	615524	616684	-	KAG5504679.1			hypothetical protein			JIQ42_06521	1161	386	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	617600	621370	-							JIQ42_06522	3771		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	617600	621370	-			KAG5504680.1	hypothetical protein			JIQ42_06522	3771		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	617600	621370	-	KAG5504680.1			hypothetical protein			JIQ42_06522	3771	1256	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	625391	627019	+							JIQ42_06523	1629		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	625391	627019	+			KAG5504681.1	hypothetical protein			JIQ42_06523	1629		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	625391	627019	+	KAG5504681.1			hypothetical protein			JIQ42_06523	1629	542	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	644591	646093	-							JIQ42_06524	1503		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	644591	646093	-			KAG5504682.1	hypothetical protein			JIQ42_06524	1503		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	15	CM030554.1	644591	646093	-	KAG5504682.1			hypothetical protein			JIQ42_06524	1503	500	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	14830	15600	-							JIQ42_05966	771		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	14830	15600	-			KAG5504134.1	hypothetical protein			JIQ42_05966	771		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	14830	15600	-	KAG5504134.1			hypothetical protein			JIQ42_05966	771	256	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	15858	16982	-							JIQ42_05967	1125		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	15858	16982	-			KAG5504135.1	hypothetical protein			JIQ42_05967	1125		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	15858	16982	-	KAG5504135.1			hypothetical protein			JIQ42_05967	1125	374	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	17481	18125	-							JIQ42_05968	645		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	17481	18125	-			KAG5504136.1	hypothetical protein			JIQ42_05968	645		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	17481	18125	-	KAG5504136.1			hypothetical protein			JIQ42_05968	645	214	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	18596	19693	-							JIQ42_05969	1098		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	18596	19693	-			KAG5504137.1	hypothetical protein			JIQ42_05969	1098		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	18596	19693	-	KAG5504137.1			hypothetical protein			JIQ42_05969	1098	365	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	20425	21378	-							JIQ42_05970	954		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	20425	21378	-			KAG5504138.1	hypothetical protein			JIQ42_05970	954		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	20425	21378	-	KAG5504138.1			hypothetical protein			JIQ42_05970	954	317	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	21979	23952	-							JIQ42_05971	1974		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	21979	23952	-			KAG5504139.1	hypothetical protein			JIQ42_05971	1974		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	21979	23952	-	KAG5504139.1			hypothetical protein			JIQ42_05971	1974	657	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	24999	27878	-							JIQ42_05972	2880		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	24999	27878	-			KAG5504140.1	hypothetical protein			JIQ42_05972	2880		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	24999	27878	-	KAG5504140.1			hypothetical protein			JIQ42_05972	2880	959	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	28504	29682	-							JIQ42_05973	1179		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	28504	29682	-			KAG5504141.1	hypothetical protein			JIQ42_05973	1179		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	28504	29682	-	KAG5504141.1			hypothetical protein			JIQ42_05973	1179	392	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	30922	33099	-							JIQ42_05974	2178		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	30922	33099	-			KAG5504142.1	hypothetical protein			JIQ42_05974	2178		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	30922	33099	-	KAG5504142.1			hypothetical protein			JIQ42_05974	2178	725	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	34900	35211	-							JIQ42_05975	312		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	34900	35211	-			KAG5504143.1	hypothetical protein			JIQ42_05975	312		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	34900	35211	-	KAG5504143.1			hypothetical protein			JIQ42_05975	312	103	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	35926	36906	-							JIQ42_05976	981		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	35926	36906	-			KAG5504144.1	hypothetical protein			JIQ42_05976	981		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	35926	36906	-	KAG5504144.1			hypothetical protein			JIQ42_05976	981	326	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	38138	40219	-							JIQ42_05977	2082		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	38138	40219	-			KAG5504145.1	hypothetical protein			JIQ42_05977	2082		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	38138	40219	-	KAG5504145.1			hypothetical protein			JIQ42_05977	2082	693	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	42322	44802	-							JIQ42_05978	2481		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	42322	44802	-			KAG5504146.1	hypothetical protein			JIQ42_05978	2481		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	42322	44802	-	KAG5504146.1			hypothetical protein			JIQ42_05978	2481	826	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	45705	48077	-							JIQ42_05979	2373		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	45705	48077	-			KAG5504147.1	hypothetical protein			JIQ42_05979	2373		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	45705	48077	-	KAG5504147.1			hypothetical protein			JIQ42_05979	2373	790	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	48825	49451	-							JIQ42_05980	627		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	48825	49451	-			KAG5504148.1	hypothetical protein			JIQ42_05980	627		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	48825	49451	-	KAG5504148.1			hypothetical protein			JIQ42_05980	627	208	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	52321	52827	-							JIQ42_05981	507		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	52321	52827	-			KAG5504149.1	hypothetical protein			JIQ42_05981	507		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	52321	52827	-	KAG5504149.1			hypothetical protein			JIQ42_05981	507	168	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	54106	54765	-							JIQ42_05982	660		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	54106	54765	-			KAG5504150.1	hypothetical protein			JIQ42_05982	660		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	54106	54765	-	KAG5504150.1			hypothetical protein			JIQ42_05982	660	219	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	55785	56936	-							JIQ42_05983	1152		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	55785	56936	-			KAG5504151.1	hypothetical protein			JIQ42_05983	1152		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	55785	56936	-	KAG5504151.1			hypothetical protein			JIQ42_05983	1152	383	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	57157	70527	-							JIQ42_05984	13371		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	57157	70527	-			KAG5504152.1	hypothetical protein			JIQ42_05984	13371		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	57157	70527	-	KAG5504152.1			hypothetical protein			JIQ42_05984	13371	4456	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	73159	73941	-							JIQ42_05985	783		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	73159	73941	-			KAG5504153.1	hypothetical protein			JIQ42_05985	783		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	73159	73941	-	KAG5504153.1			hypothetical protein			JIQ42_05985	783	260	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	75317	79770	-							JIQ42_05986	4454		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	75317	79770	-			KAG5504154.1	hypothetical protein			JIQ42_05986	1104		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	75317	79770	-	KAG5504154.1			hypothetical protein			JIQ42_05986	1104	367	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	81552	82451	-							JIQ42_05987	900		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	81552	82451	-			KAG5504155.1	hypothetical protein			JIQ42_05987	900		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	81552	82451	-	KAG5504155.1			hypothetical protein			JIQ42_05987	900	299	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	86499	87650	-							JIQ42_05988	1152		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	86499	87650	-			KAG5504156.1	hypothetical protein			JIQ42_05988	1152		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	86499	87650	-	KAG5504156.1			hypothetical protein			JIQ42_05988	1152	383	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	88821	89216	-							JIQ42_05989	396		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	88821	89216	-			KAG5504157.1	hypothetical protein			JIQ42_05989	396		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	88821	89216	-	KAG5504157.1			hypothetical protein			JIQ42_05989	396	131	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	90636	91163	-							JIQ42_05990	528		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	90636	91163	-			KAG5504158.1	hypothetical protein			JIQ42_05990	528		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	90636	91163	-	KAG5504158.1			hypothetical protein			JIQ42_05990	528	175	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	93287	95557	-							JIQ42_05991	2271		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	93287	95557	-			KAG5504159.1	hypothetical protein			JIQ42_05991	2271		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	93287	95557	-	KAG5504159.1			hypothetical protein			JIQ42_05991	2271	756	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	98625	99155	-							JIQ42_05992	531		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	98625	99155	-			KAG5504160.1	hypothetical protein			JIQ42_05992	531		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	98625	99155	-	KAG5504160.1			hypothetical protein			JIQ42_05992	531	176	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	101275	102762	-							JIQ42_05993	1488		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	101275	102762	-			KAG5504161.1	hypothetical protein			JIQ42_05993	1488		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	101275	102762	-	KAG5504161.1			hypothetical protein			JIQ42_05993	1488	495	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	103321	106395	-							JIQ42_05994	3075		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	103321	106395	-			KAG5504162.1	hypothetical protein			JIQ42_05994	3075		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	103321	106395	-	KAG5504162.1			hypothetical protein			JIQ42_05994	3075	1024	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	107620	116313	-							JIQ42_05995	8694		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	107620	116313	-			KAG5504163.1	hypothetical protein			JIQ42_05995	8694		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	107620	116313	-	KAG5504163.1			hypothetical protein			JIQ42_05995	8694	2897	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	119497	120258	-							JIQ42_05996	762		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	119497	120258	-			KAG5504164.1	hypothetical protein			JIQ42_05996	762		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	119497	120258	-	KAG5504164.1			hypothetical protein			JIQ42_05996	762	253	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	121145	123025	-							JIQ42_05997	1881		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	121145	123025	-			KAG5504165.1	hypothetical protein			JIQ42_05997	1881		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	121145	123025	-	KAG5504165.1			hypothetical protein			JIQ42_05997	1881	626	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	124026	126161	-							JIQ42_05998	2136		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	124026	126161	-			KAG5504166.1	hypothetical protein			JIQ42_05998	2136		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	124026	126161	-	KAG5504166.1			hypothetical protein			JIQ42_05998	2136	711	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	126449	128482	-							JIQ42_05999	2034		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	126449	128482	-			KAG5504167.1	hypothetical protein			JIQ42_05999	2034		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	126449	128482	-	KAG5504167.1			hypothetical protein			JIQ42_05999	2034	677	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	130173	134030	-							JIQ42_06000	3858		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	16	CM030555.1	130173	134030	-			KAG5504168.1	hypothetical protein			JIQ42_06000	3858		
