# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	241427	244825	-	KAG5482341.1			hypothetical protein			LSCM4_05596	3399	1132	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	245574	247523	-							LSCM4_05597	1950		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	245574	247523	-			KAG5482342.1	hypothetical protein			LSCM4_05597	1950		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	245574	247523	-	KAG5482342.1			hypothetical protein			LSCM4_05597	1950	649	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	248152	250077	-							LSCM4_05598	1926		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	248152	250077	-			KAG5482343.1	hypothetical protein			LSCM4_05598	1926		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	248152	250077	-	KAG5482343.1			hypothetical protein			LSCM4_05598	1926	641	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	250989	251306	-							LSCM4_05599	318		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	250989	251306	-			KAG5482344.1	hypothetical protein			LSCM4_05599	318		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	250989	251306	-	KAG5482344.1			hypothetical protein			LSCM4_05599	318	105	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	252153	252722	-							LSCM4_05600	570		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	252153	252722	-			KAG5482345.1	hypothetical protein			LSCM4_05600	570		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	252153	252722	-	KAG5482345.1			hypothetical protein			LSCM4_05600	570	189	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	253549	255435	-							LSCM4_05601	1887		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	253549	255435	-			KAG5482346.1	hypothetical protein			LSCM4_05601	1887		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	253549	255435	-	KAG5482346.1			hypothetical protein			LSCM4_05601	1887	628	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	256953	258923	-							LSCM4_05602	1971		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	256953	258923	-			KAG5482347.1	hypothetical protein			LSCM4_05602	1971		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	256953	258923	-	KAG5482347.1			hypothetical protein			LSCM4_05602	1971	656	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	259760	261103	-							LSCM4_05603	1344		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	259760	261103	-			KAG5482348.1	hypothetical protein			LSCM4_05603	1344		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	259760	261103	-	KAG5482348.1			hypothetical protein			LSCM4_05603	1344	447	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	261936	263591	-							LSCM4_05604	1656		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	261936	263591	-			KAG5482349.1	hypothetical protein			LSCM4_05604	1656		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	261936	263591	-	KAG5482349.1			hypothetical protein			LSCM4_05604	1656	551	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	264438	267056	-							LSCM4_05605	2619		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	264438	267056	-			KAG5482350.1	hypothetical protein			LSCM4_05605	2619		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	264438	267056	-	KAG5482350.1			hypothetical protein			LSCM4_05605	2619	872	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	268332	271370	-							LSCM4_05606	3039		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	268332	271370	-			KAG5482351.1	hypothetical protein			LSCM4_05606	3039		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	268332	271370	-	KAG5482351.1			hypothetical protein			LSCM4_05606	3039	1012	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	274199	279760	-							LSCM4_05608	5562		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	274199	279760	-			KAG5482352.1	hypothetical protein			LSCM4_05608	5562		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	274199	279760	-	KAG5482352.1			hypothetical protein			LSCM4_05608	5562	1853	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	281120	283327	-							LSCM4_05609	2208		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	281120	283327	-			KAG5482353.1	hypothetical protein			LSCM4_05609	2208		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	281120	283327	-	KAG5482353.1			hypothetical protein			LSCM4_05609	2208	735	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	284167	285993	-							LSCM4_05610	1827		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	284167	285993	-			KAG5482354.1	hypothetical protein			LSCM4_05610	1827		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	284167	285993	-	KAG5482354.1			hypothetical protein			LSCM4_05610	1827	608	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	287869	288864	-							LSCM4_05611	996		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	287869	288864	-			KAG5482355.1	hypothetical protein			LSCM4_05611	996		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	287869	288864	-	KAG5482355.1			hypothetical protein			LSCM4_05611	996	331	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	291666	293414	-							LSCM4_05612	1749		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	291666	293414	-			KAG5482356.1	hypothetical protein			LSCM4_05612	1749		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	291666	293414	-	KAG5482356.1			hypothetical protein			LSCM4_05612	1749	582	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	295110	295310	-							LSCM4_05613	201		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	295110	295310	-			KAG5482357.1	hypothetical protein			LSCM4_05613	201		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	295110	295310	-	KAG5482357.1			hypothetical protein			LSCM4_05613	201	66	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	296373	313241	-							LSCM4_05614	16869		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	296373	313241	-			KAG5482358.1	hypothetical protein			LSCM4_05614	16761		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	296373	313241	-	KAG5482358.1			hypothetical protein			LSCM4_05614	16761	5586	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	314595	315965	-							LSCM4_05615	1371		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	314595	315965	-			KAG5482359.1	hypothetical protein			LSCM4_05615	1371		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	314595	315965	-	KAG5482359.1			hypothetical protein			LSCM4_05615	1371	456	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	317149	319410	-							LSCM4_05616	2262		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	317149	319410	-			KAG5482360.1	hypothetical protein			LSCM4_05616	2262		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	317149	319410	-	KAG5482360.1			hypothetical protein			LSCM4_05616	2262	753	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	321211	323022	-							LSCM4_05617	1812		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	321211	323022	-			KAG5482361.1	hypothetical protein			LSCM4_05617	1812		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	321211	323022	-	KAG5482361.1			hypothetical protein			LSCM4_05617	1812	603	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	323913	325796	-							LSCM4_05618	1884		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	323913	325796	-			KAG5482362.1	hypothetical protein			LSCM4_05618	1884		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	323913	325796	-	KAG5482362.1			hypothetical protein			LSCM4_05618	1884	627	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	326979	327896	-							LSCM4_05619	918		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	326979	327896	-			KAG5482363.1	hypothetical protein			LSCM4_05619	918		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	326979	327896	-	KAG5482363.1			hypothetical protein			LSCM4_05619	918	305	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	329239	331644	-							LSCM4_05620	2406		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	329239	331644	-			KAG5482364.1	hypothetical protein			LSCM4_05620	2406		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	329239	331644	-	KAG5482364.1			hypothetical protein			LSCM4_05620	2406	801	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	332632	334032	-							LSCM4_05621	1401		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	332632	334032	-			KAG5482365.1	hypothetical protein			LSCM4_05621	1401		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	332632	334032	-	KAG5482365.1			hypothetical protein			LSCM4_05621	1401	466	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	334940	335602	-							LSCM4_05622	663		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	334940	335602	-			KAG5482366.1	hypothetical protein			LSCM4_05622	663		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	334940	335602	-	KAG5482366.1			hypothetical protein			LSCM4_05622	663	220	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	336831	338879	-							LSCM4_05623	2049		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	336831	338879	-			KAG5482367.1	hypothetical protein			LSCM4_05623	2049		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	336831	338879	-	KAG5482367.1			hypothetical protein			LSCM4_05623	2049	682	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	341423	341638	-							LSCM4_05624	216		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	341423	341638	-			KAG5482368.1	hypothetical protein			LSCM4_05624	216		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	341423	341638	-	KAG5482368.1			hypothetical protein			LSCM4_05624	216	71	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	345045	347018	-							LSCM4_05625	1974		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	345045	347018	-			KAG5482369.1	hypothetical protein			LSCM4_05625	1974		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	345045	347018	-	KAG5482369.1			hypothetical protein			LSCM4_05625	1974	657	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	348116	349009	-							LSCM4_05626	894		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	348116	349009	-			KAG5482370.1	hypothetical protein			LSCM4_05626	894		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	348116	349009	-	KAG5482370.1			hypothetical protein			LSCM4_05626	894	297	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	350036	354973	-							LSCM4_05627	4938		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	350036	354973	-			KAG5482371.1	hypothetical protein			LSCM4_05627	4938		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	350036	354973	-	KAG5482371.1			hypothetical protein			LSCM4_05627	4938	1645	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	356264	356848	-							LSCM4_05628	585		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	356264	356848	-			KAG5482372.1	hypothetical protein			LSCM4_05628	585		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	356264	356848	-	KAG5482372.1			hypothetical protein			LSCM4_05628	585	194	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	359361	359981	-							LSCM4_05629	621		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	359361	359981	-			KAG5482373.1	hypothetical protein			LSCM4_05629	621		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	359361	359981	-	KAG5482373.1			hypothetical protein			LSCM4_05629	621	206	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	360897	361508	-							LSCM4_05630	612		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	360897	361508	-			KAG5482374.1	hypothetical protein			LSCM4_05630	612		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	360897	361508	-	KAG5482374.1			hypothetical protein			LSCM4_05630	612	203	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	367164	367826	+							LSCM4_05631	663		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	367164	367826	+			KAG5482375.1	hypothetical protein			LSCM4_05631	663		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	367164	367826	+	KAG5482375.1			hypothetical protein			LSCM4_05631	663	220	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	368100	368438	+							LSCM4_05632	339		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	368100	368438	+			KAG5482376.1	hypothetical protein			LSCM4_05632	339		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	368100	368438	+	KAG5482376.1			hypothetical protein			LSCM4_05632	339	112	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	368753	370144	+							LSCM4_05633	1392		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	368753	370144	+			KAG5482377.1	hypothetical protein			LSCM4_05633	1392		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	368753	370144	+	KAG5482377.1			hypothetical protein			LSCM4_05633	1392	463	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	370710	372212	+							LSCM4_05634	1503		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	370710	372212	+			KAG5482378.1	hypothetical protein			LSCM4_05634	1503		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	370710	372212	+	KAG5482378.1			hypothetical protein			LSCM4_05634	1503	500	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	372852	375131	+							LSCM4_05635	2280		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	372852	375131	+			KAG5482379.1	hypothetical protein			LSCM4_05635	2280		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	372852	375131	+	KAG5482379.1			hypothetical protein			LSCM4_05635	2280	759	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	382379	385837	+							LSCM4_05636	3459		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	382379	385837	+			KAG5482380.1	hypothetical protein			LSCM4_05636	3459		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	382379	385837	+	KAG5482380.1			hypothetical protein			LSCM4_05636	3459	1152	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	388966	390366	+							LSCM4_05637	1401		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	388966	390366	+			KAG5482381.1	hypothetical protein			LSCM4_05637	1401		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	388966	390366	+	KAG5482381.1			hypothetical protein			LSCM4_05637	1401	466	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	416249	419293	+							LSCM4_05638	3045		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	416249	419293	+			KAG5482382.1	hypothetical protein			LSCM4_05638	3003		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	416249	419293	+	KAG5482382.1			hypothetical protein			LSCM4_05638	3003	1000	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	429345	429662	+							LSCM4_05641	318		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	429345	429662	+			KAG5482383.1	hypothetical protein			LSCM4_05641	318		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	429345	429662	+	KAG5482383.1			hypothetical protein			LSCM4_05641	318	105	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	430881	432407	+							LSCM4_05642	1527		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	430881	432407	+			KAG5482384.1	hypothetical protein			LSCM4_05642	1527		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	430881	432407	+	KAG5482384.1			hypothetical protein			LSCM4_05642	1527	508	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	433820	435673	+							LSCM4_05643	1854		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	433820	435673	+			KAG5482385.1	hypothetical protein			LSCM4_05643	1854		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	433820	435673	+	KAG5482385.1			hypothetical protein			LSCM4_05643	1854	617	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	440243	441241	+							LSCM4_05644	999		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	440243	441241	+			KAG5482386.1	hypothetical protein			LSCM4_05644	999		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	440243	441241	+	KAG5482386.1			hypothetical protein			LSCM4_05644	999	332	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	446888	452506	+							LSCM4_05645	5619		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	446888	452506	+			KAG5482387.1	hypothetical protein			LSCM4_05645	5619		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	446888	452506	+	KAG5482387.1			hypothetical protein			LSCM4_05645	5619	1872	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	453406	456096	+							LSCM4_05646	2691		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	453406	456096	+			KAG5482388.1	hypothetical protein			LSCM4_05646	2691		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	16	CM030447.1	453406	456096	+	KAG5482388.1			hypothetical protein			LSCM4_05646	2691	896	
