# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	127032	127601	+			KAG5512175.1	hypothetical protein			GH5_07656	570		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	127032	127601	+	KAG5512175.1			hypothetical protein			GH5_07656	570	189	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	128450	129514	+							GH5_07657	1065		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	128450	129514	+			KAG5512176.1	hypothetical protein			GH5_07657	1065		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	128450	129514	+	KAG5512176.1			hypothetical protein			GH5_07657	1065	354	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	138294	139166	-							GH5_07658	873		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	138294	139166	-			KAG5512177.1	hypothetical protein			GH5_07658	873		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	138294	139166	-	KAG5512177.1			hypothetical protein			GH5_07658	873	290	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	141181	142014	-							GH5_07659	834		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	141181	142014	-			KAG5512178.1	hypothetical protein			GH5_07659	834		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	141181	142014	-	KAG5512178.1			hypothetical protein			GH5_07659	834	277	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	144085	144960	-							GH5_07660	876		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	144085	144960	-			KAG5512179.1	hypothetical protein			GH5_07660	876		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	144085	144960	-	KAG5512179.1			hypothetical protein			GH5_07660	876	291	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	146124	147188	-							GH5_07661	1065		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	146124	147188	-			KAG5512180.1	hypothetical protein			GH5_07661	1065		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	146124	147188	-	KAG5512180.1			hypothetical protein			GH5_07661	1065	354	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	149134	152325	-							GH5_07662	3192		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	149134	152325	-			KAG5512181.1	hypothetical protein			GH5_07662	3192		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	149134	152325	-	KAG5512181.1			hypothetical protein			GH5_07662	3192	1063	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	153744	154829	-							GH5_07663	1086		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	153744	154829	-			KAG5512182.1	hypothetical protein			GH5_07663	1086		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	153744	154829	-	KAG5512182.1			hypothetical protein			GH5_07663	1086	361	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	163625	164116	-							GH5_07665	492		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	163625	164116	-			KAG5512183.1	hypothetical protein			GH5_07665	492		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	163625	164116	-	KAG5512183.1			hypothetical protein			GH5_07665	492	163	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	164683	168735	-							GH5_07666	4053		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	164683	168735	-			KAG5512184.1	hypothetical protein			GH5_07666	4053		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	164683	168735	-	KAG5512184.1			hypothetical protein			GH5_07666	4053	1350	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	171339	175427	-							GH5_07667	4089		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	171339	175427	-			KAG5512185.1	hypothetical protein			GH5_07667	4089		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	171339	175427	-	KAG5512185.1			hypothetical protein			GH5_07667	4089	1362	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	178788	181364	-							GH5_07668	2577		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	178788	181364	-			KAG5512186.1	hypothetical protein			GH5_07668	2577		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	178788	181364	-	KAG5512186.1			hypothetical protein			GH5_07668	2577	858	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	182590	184029	-							GH5_07669	1440		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	182590	184029	-			KAG5512187.1	hypothetical protein			GH5_07669	1440		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	182590	184029	-	KAG5512187.1			hypothetical protein			GH5_07669	1440	479	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	187259	187825	-							GH5_07670	567		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	187259	187825	-			KAG5512188.1	hypothetical protein			GH5_07670	567		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	187259	187825	-	KAG5512188.1			hypothetical protein			GH5_07670	567	188	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	188916	189488	-							GH5_07671	573		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	188916	189488	-			KAG5512189.1	hypothetical protein			GH5_07671	573		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	188916	189488	-	KAG5512189.1			hypothetical protein			GH5_07671	573	190	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	191204	192154	-							GH5_07672	951		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	191204	192154	-			KAG5512190.1	hypothetical protein			GH5_07672	951		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	191204	192154	-	KAG5512190.1			hypothetical protein			GH5_07672	951	316	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	193315	202644	-							GH5_07673	9330		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	193315	202644	-			KAG5512191.1	hypothetical protein			GH5_07673	9330		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	193315	202644	-	KAG5512191.1			hypothetical protein			GH5_07673	9330	3109	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	207943	212580	-							GH5_07674	4638		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	207943	212580	-			KAG5512192.1	hypothetical protein			GH5_07674	4638		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	207943	212580	-	KAG5512192.1			hypothetical protein			GH5_07674	4638	1545	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	214039	217206	-							GH5_07675	3168		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	214039	217206	-			KAG5512193.1	hypothetical protein			GH5_07675	3168		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	214039	217206	-	KAG5512193.1			hypothetical protein			GH5_07675	3168	1055	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	222418	224292	-							GH5_07677	1875		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	222418	224292	-			KAG5512194.1	hypothetical protein			GH5_07677	1875		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	222418	224292	-	KAG5512194.1			hypothetical protein			GH5_07677	1875	624	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	225314	230038	-							GH5_07678	4725		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	225314	230038	-			KAG5512195.1	hypothetical protein			GH5_07678	4725		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	225314	230038	-	KAG5512195.1			hypothetical protein			GH5_07678	4725	1574	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	234675	235571	-							GH5_07679	897		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	234675	235571	-			KAG5512196.1	hypothetical protein			GH5_07679	897		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	234675	235571	-	KAG5512196.1			hypothetical protein			GH5_07679	897	298	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	236070	240791	-							GH5_07680	4722		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	236070	240791	-			KAG5512197.1	hypothetical protein			GH5_07680	4722		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	236070	240791	-	KAG5512197.1			hypothetical protein			GH5_07680	4722	1573	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	242962	243864	-							GH5_07681	903		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	242962	243864	-			KAG5512198.1	hypothetical protein			GH5_07681	903		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	242962	243864	-	KAG5512198.1			hypothetical protein			GH5_07681	903	300	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	245944	246747	-							GH5_07682	804		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	245944	246747	-			KAG5512199.1	hypothetical protein			GH5_07682	804		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	245944	246747	-	KAG5512199.1			hypothetical protein			GH5_07682	804	267	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	247623	250022	-							GH5_07683	2400		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	247623	250022	-			KAG5512200.1	hypothetical protein			GH5_07683	2400		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	247623	250022	-	KAG5512200.1			hypothetical protein			GH5_07683	2400	799	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	250061	257068	-							GH5_07684	7008		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	250061	257068	-			KAG5512201.1	hypothetical protein			GH5_07684	7008		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	250061	257068	-	KAG5512201.1			hypothetical protein			GH5_07684	7008	2335	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	258553	259050	-							GH5_07685	498		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	258553	259050	-			KAG5512202.1	hypothetical protein			GH5_07685	498		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	258553	259050	-	KAG5512202.1			hypothetical protein			GH5_07685	498	165	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	266826	267836	-							GH5_07687	1011		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	266826	267836	-			KAG5512203.1	hypothetical protein			GH5_07687	1011		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	266826	267836	-	KAG5512203.1			hypothetical protein			GH5_07687	1011	336	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	268504	269106	-							GH5_07688	603		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	268504	269106	-			KAG5512204.1	hypothetical protein			GH5_07688	603		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	268504	269106	-	KAG5512204.1			hypothetical protein			GH5_07688	603	200	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	270903	271886	-							GH5_07689	984		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	270903	271886	-			KAG5512205.1	hypothetical protein			GH5_07689	984		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	270903	271886	-	KAG5512205.1			hypothetical protein			GH5_07689	984	327	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	274050	277757	-							GH5_07690	3708		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	274050	277757	-			KAG5512206.1	hypothetical protein			GH5_07690	3708		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	274050	277757	-	KAG5512206.1			hypothetical protein			GH5_07690	3708	1235	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	283725	284171	-							GH5_07692	447		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	283725	284171	-			KAG5512207.1	hypothetical protein			GH5_07692	447		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	283725	284171	-	KAG5512207.1			hypothetical protein			GH5_07692	447	148	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	286391	288718	-							GH5_07693	2328		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	286391	288718	-			KAG5512208.1	hypothetical protein			GH5_07693	2328		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	286391	288718	-	KAG5512208.1			hypothetical protein			GH5_07693	2328	775	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	289807	293028	-							GH5_07694	3222		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	289807	293028	-			KAG5512209.1	hypothetical protein			GH5_07694	3222		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	289807	293028	-	KAG5512209.1			hypothetical protein			GH5_07694	3222	1073	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	294021	296399	-							GH5_07695	2379		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	294021	296399	-			KAG5512210.1	hypothetical protein			GH5_07695	2379		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	294021	296399	-	KAG5512210.1			hypothetical protein			GH5_07695	2379	792	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	298261	300450	-							GH5_07696	2190		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	298261	300450	-			KAG5512211.1	hypothetical protein			GH5_07696	2190		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	298261	300450	-	KAG5512211.1			hypothetical protein			GH5_07696	2190	729	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	301741	303642	-							GH5_07697	1902		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	301741	303642	-			KAG5512212.1	hypothetical protein			GH5_07697	1902		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	301741	303642	-	KAG5512212.1			hypothetical protein			GH5_07697	1902	633	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	304463	306766	-							GH5_07698	2304		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	304463	306766	-			KAG5512213.1	hypothetical protein			GH5_07698	2304		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	304463	306766	-	KAG5512213.1			hypothetical protein			GH5_07698	2304	767	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	307793	308434	-							GH5_07699	642		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	307793	308434	-			KAG5512214.1	hypothetical protein			GH5_07699	642		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	307793	308434	-	KAG5512214.1			hypothetical protein			GH5_07699	642	213	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	309545	310066	-							GH5_07700	522		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	309545	310066	-			KAG5512215.1	hypothetical protein			GH5_07700	522		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	309545	310066	-	KAG5512215.1			hypothetical protein			GH5_07700	522	173	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	311662	312183	-							GH5_07701	522		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	311662	312183	-			KAG5512216.1	hypothetical protein			GH5_07701	522		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	311662	312183	-	KAG5512216.1			hypothetical protein			GH5_07701	522	173	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	313059	314852	-							GH5_07702	1794		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	313059	314852	-			KAG5512217.1	hypothetical protein			GH5_07702	1794		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	313059	314852	-	KAG5512217.1			hypothetical protein			GH5_07702	1794	597	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	315740	319240	-							GH5_07703	3501		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	315740	319240	-			KAG5512218.1	hypothetical protein			GH5_07703	3501		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	315740	319240	-	KAG5512218.1			hypothetical protein			GH5_07703	3501	1166	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	320749	321669	-							GH5_07704	921		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	320749	321669	-			KAG5512219.1	hypothetical protein			GH5_07704	921		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	320749	321669	-	KAG5512219.1			hypothetical protein			GH5_07704	921	306	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	322384	324399	-							GH5_07705	2016		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	322384	324399	-			KAG5512220.1	hypothetical protein			GH5_07705	2016		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	322384	324399	-	KAG5512220.1			hypothetical protein			GH5_07705	2016	671	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	325114	326364	-							GH5_07706	1251		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	325114	326364	-			KAG5512221.1	hypothetical protein			GH5_07706	1251		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	325114	326364	-	KAG5512221.1			hypothetical protein			GH5_07706	1251	416	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	327297	331562	-							GH5_07707	4266		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	327297	331562	-			KAG5512222.1	hypothetical protein			GH5_07707	4266		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	327297	331562	-	KAG5512222.1			hypothetical protein			GH5_07707	4266	1421	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	332259	334823	-							GH5_07708	2565		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	4	CM030471.1	332259	334823	-			KAG5512223.1	hypothetical protein			GH5_07708	2565		
